usage_id,customer_id,product_module,usage_date,active_users,errors,minutes_used
3768,31,Alerts,2025-06-26,20,4,121
3769,64,Dashboard,2025-03-20,9,3,176
3770,82,Reporting,2025-06-02,21,1,205
3771,77,Alerts,2025-05-14,16,3,104
3772,10,Reporting,2025-03-12,31,4,139
3773,68,Reporting,2025-06-08,14,3,181
3774,2,Analytics,2025-06-30,13,0,277
3775,47,Alerts,2025-04-27,43,4,258
3776,41,Analytics,2025-06-25,31,1,13
3777,17,Dashboard,2025-07-22,31,4,51
3778,50,Alerts,2025-06-01,31,3,101
3779,73,Dashboard,2025-02-03,14,4,15
3780,54,Analytics,2025-04-10,7,4,161
3781,47,Analytics,2025-02-15,12,4,83
3782,70,Analytics,2025-04-06,25,5,162
3783,88,Alerts,2025-07-02,36,4,93
3784,23,Analytics,2025-07-26,41,0,201
3785,98,Dashboard,2025-03-26,41,3,120
3786,61,Reporting,2025-07-23,35,4,218
3787,99,Alerts,2025-05-23,5,5,19
3788,10,UserManagement,2025-05-21,10,5,56
3789,3,Dashboard,2025-03-03,43,5,89
3790,76,Alerts,2025-04-24,9,3,124
3791,9,Analytics,2025-05-16,33,4,244
3792,2,UserManagement,2025-07-10,10,0,196
3793,34,UserManagement,2025-07-16,49,2,137
3794,28,Alerts,2025-05-21,5,0,14
3795,6,Analytics,2025-02-25,31,2,103
3796,8,Dashboard,2025-04-24,33,4,292
3797,51,Dashboard,2025-03-27,5,3,146
3798,65,Reporting,2025-07-27,37,1,241
3799,37,Analytics,2025-04-25,11,2,217
3800,81,Reporting,2025-04-24,16,3,40
3801,92,Dashboard,2025-04-09,41,0,137
3802,65,Analytics,2025-07-20,49,4,202
3803,99,Reporting,2025-06-04,27,3,239
3804,54,Alerts,2025-06-09,41,3,10
3805,55,Alerts,2025-04-25,24,0,77
3806,90,UserManagement,2025-06-14,15,5,160
3807,52,Dashboard,2025-02-13,17,4,134
3808,11,Dashboard,2025-04-12,27,1,202
3809,82,Reporting,2025-03-17,4,1,172
3810,69,Reporting,2025-07-18,49,0,78
3811,69,UserManagement,2025-02-12,28,0,167
3812,79,Reporting,2025-05-14,3,1,31
3813,20,UserManagement,2025-07-23,21,3,190
3814,36,Analytics,2025-03-15,50,5,191
3815,11,Alerts,2025-05-03,26,2,123
3816,40,Analytics,2025-07-25,2,3,227
3817,11,Analytics,2025-02-26,13,5,140
3818,66,Reporting,2025-05-06,43,4,266
3819,27,Alerts,2025-05-25,47,4,50
3820,20,Reporting,2025-03-02,24,4,282
3821,69,UserManagement,2025-06-06,26,1,235
3822,42,Alerts,2025-07-24,29,3,198
3823,51,Alerts,2025-05-05,39,0,152
3824,76,Reporting,2025-02-22,15,2,18
3825,82,Dashboard,2025-04-11,48,0,134
3826,98,Analytics,2025-04-13,9,4,214
3827,84,Alerts,2025-07-17,31,0,149
3828,88,Reporting,2025-07-04,40,4,271
3829,83,Analytics,2025-03-12,33,2,289
3830,9,Analytics,2025-04-23,27,1,85
3831,40,UserManagement,2025-02-08,42,0,70
3832,90,Reporting,2025-05-19,49,3,190
3833,56,Dashboard,2025-03-17,41,2,241
3834,94,Dashboard,2025-04-04,11,2,265
3835,31,UserManagement,2025-04-14,16,4,137
3836,8,UserManagement,2025-03-07,39,2,275
3837,32,Reporting,2025-03-08,34,0,199
3838,12,Dashboard,2025-03-21,19,3,151
3839,56,Analytics,2025-05-26,32,3,214
3840,15,Reporting,2025-06-20,50,3,220
3841,59,Alerts,2025-04-25,5,2,87
3842,79,Reporting,2025-04-03,28,5,111
3843,78,Dashboard,2025-06-01,39,0,75
3844,8,Analytics,2025-06-28,2,5,128
3845,40,UserManagement,2025-07-28,27,5,229
3846,86,Analytics,2025-05-21,5,1,29
3847,95,UserManagement,2025-02-07,36,3,205
3848,85,Alerts,2025-05-22,6,2,216
3849,95,Reporting,2025-07-10,46,3,247
3850,23,Dashboard,2025-05-29,50,4,280
3851,16,Alerts,2025-03-15,10,1,218
3852,2,Reporting,2025-05-17,50,0,155
3853,91,UserManagement,2025-05-06,42,0,47
3854,18,Dashboard,2025-03-07,3,4,76
3855,90,Dashboard,2025-04-21,24,5,200
3856,2,UserManagement,2025-07-22,18,5,168
3857,21,Analytics,2025-02-24,26,4,300
3858,64,Analytics,2025-05-22,18,1,258
3859,45,Analytics,2025-04-30,30,2,99
3860,67,Dashboard,2025-05-24,42,0,79
3861,67,Reporting,2025-02-13,22,4,35
3862,93,Reporting,2025-05-28,20,5,141
3863,34,Reporting,2025-02-14,35,4,105
3864,22,Alerts,2025-02-26,39,3,278
3865,48,Alerts,2025-07-28,21,1,208
3866,17,Analytics,2025-06-30,20,3,104
3867,96,Analytics,2025-05-14,31,2,94
3868,100,Reporting,2025-03-08,33,1,220
3869,35,Analytics,2025-02-12,32,1,298
3870,94,Reporting,2025-05-10,25,1,75
3871,16,UserManagement,2025-05-25,49,4,15
3872,99,Reporting,2025-06-16,45,3,206
3873,4,Alerts,2025-04-09,38,2,223
3874,43,Reporting,2025-04-04,45,4,213
3875,55,Analytics,2025-07-27,36,4,47
3876,35,Reporting,2025-04-10,44,0,242
3877,68,Analytics,2025-07-29,39,3,218
3878,9,Reporting,2025-04-03,39,0,100
3879,34,Dashboard,2025-07-22,43,5,106
3880,92,Alerts,2025-05-01,37,2,186
3881,74,Alerts,2025-03-31,9,5,203
3882,81,Reporting,2025-02-18,31,5,89
3883,10,UserManagement,2025-03-11,22,2,290
3884,64,Analytics,2025-06-06,6,2,136
3885,59,Reporting,2025-04-18,45,1,120
3886,66,Alerts,2025-07-17,32,0,174
3887,47,UserManagement,2025-03-05,22,4,293
3888,8,Analytics,2025-07-11,35,2,254
3889,64,Dashboard,2025-05-22,34,5,214
3890,73,Dashboard,2025-02-25,40,2,294
3891,22,Analytics,2025-03-12,41,2,273
3892,48,Reporting,2025-05-12,5,3,247
3893,21,Alerts,2025-07-15,17,0,263
3894,33,Analytics,2025-04-10,41,2,240
3895,99,Reporting,2025-06-15,18,3,105
3896,14,Analytics,2025-05-26,18,4,200
3897,74,Analytics,2025-05-22,19,1,232
3898,87,UserManagement,2025-05-26,39,0,16
3899,93,Alerts,2025-03-27,33,4,164
3900,15,Dashboard,2025-06-29,15,1,72
3901,30,Dashboard,2025-06-03,21,1,136
3902,95,UserManagement,2025-02-20,21,2,140
3903,66,Dashboard,2025-06-17,16,3,278
3904,1,Dashboard,2025-06-24,37,0,98
3905,6,Alerts,2025-02-23,13,5,35
3906,2,Reporting,2025-02-14,23,4,277
3907,32,Analytics,2025-07-19,20,0,138
3908,6,Alerts,2025-06-02,13,5,136
3909,61,UserManagement,2025-07-02,22,0,58
3910,47,UserManagement,2025-02-14,34,0,177
3911,50,Dashboard,2025-07-22,44,5,112
3912,20,Dashboard,2025-06-14,27,3,280
3913,23,Alerts,2025-02-06,18,1,107
3914,5,UserManagement,2025-03-24,17,5,53
3915,71,UserManagement,2025-04-10,39,2,89
3916,92,Analytics,2025-03-05,28,3,74
3917,95,Alerts,2025-05-11,43,2,216
3918,84,Analytics,2025-07-21,43,0,15
3919,54,Alerts,2025-03-12,13,3,25
3920,29,Reporting,2025-06-03,50,1,12
3921,42,UserManagement,2025-07-16,40,1,44
3922,32,Dashboard,2025-05-26,9,1,158
3923,54,UserManagement,2025-05-27,50,2,162
3924,93,Reporting,2025-07-27,45,3,35
3925,41,Alerts,2025-02-08,19,1,248
3926,35,Reporting,2025-05-02,13,4,214
3927,10,UserManagement,2025-03-15,44,1,85
3928,74,Analytics,2025-07-20,44,4,44
3929,48,Alerts,2025-02-28,24,4,166
3930,16,Analytics,2025-06-01,46,2,126
3931,65,Reporting,2025-05-03,35,5,27
3932,87,Dashboard,2025-07-04,36,2,155
3933,7,Alerts,2025-07-12,21,0,298
3934,23,UserManagement,2025-03-24,14,0,46
3935,29,Analytics,2025-04-09,30,0,121
3936,67,Reporting,2025-07-03,38,3,163
3937,6,Alerts,2025-03-23,34,4,70
3938,52,Dashboard,2025-07-12,12,5,18
3939,9,Alerts,2025-06-01,8,4,114
3940,60,Dashboard,2025-06-09,47,1,274
3941,37,Reporting,2025-05-09,47,1,263
3942,100,Analytics,2025-03-07,19,5,174
3943,40,Alerts,2025-04-27,41,2,87
3944,42,Alerts,2025-02-07,16,5,288
3945,12,Analytics,2025-04-16,14,3,250
3946,71,Alerts,2025-07-13,39,1,77
3947,59,Alerts,2025-02-17,41,0,26
3948,2,UserManagement,2025-04-13,22,1,286
3949,48,Alerts,2025-05-20,12,3,232
3950,26,UserManagement,2025-06-25,42,0,177
3951,38,Alerts,2025-07-25,32,3,206
3952,73,Analytics,2025-05-09,24,4,162
3953,39,Reporting,2025-02-26,16,2,91
3954,95,Alerts,2025-04-30,26,0,79
3955,80,Analytics,2025-05-07,31,3,161
3956,32,Reporting,2025-04-18,46,0,15
3957,60,UserManagement,2025-02-15,18,0,178
3958,48,Analytics,2025-04-27,37,2,87
3959,76,Dashboard,2025-04-02,30,4,38
3960,64,Reporting,2025-05-17,35,5,275
3961,99,Reporting,2025-02-22,22,5,103
3962,100,Dashboard,2025-07-24,10,0,129
3963,26,Reporting,2025-06-20,17,0,182
3964,94,Reporting,2025-04-28,39,0,128
3965,70,Dashboard,2025-07-20,5,4,25
3966,98,Analytics,2025-05-18,17,2,258
3967,32,Alerts,2025-06-23,8,0,228
3968,20,Reporting,2025-03-02,25,4,229
3969,1,Analytics,2025-07-25,36,1,62
3970,53,Analytics,2025-07-04,26,3,143
3971,4,Dashboard,2025-02-26,1,0,296
3972,30,Analytics,2025-06-07,5,5,215
3973,70,Dashboard,2025-05-12,13,0,74
3974,45,Analytics,2025-03-23,17,2,289
3975,82,Alerts,2025-03-23,32,1,27
3976,89,UserManagement,2025-03-05,30,3,199
3977,2,Analytics,2025-05-04,36,0,215
3978,43,Analytics,2025-06-06,38,5,283
3979,1,Analytics,2025-04-26,18,0,77
3980,98,Dashboard,2025-03-04,33,5,12
3981,85,Reporting,2025-07-23,37,2,53
3982,49,Dashboard,2025-02-13,27,1,252
3983,95,Alerts,2025-06-23,13,3,196
3984,94,Dashboard,2025-04-25,18,0,135
3985,40,Reporting,2025-02-15,4,4,11
3986,14,Alerts,2025-07-11,28,1,239
3987,27,Reporting,2025-07-12,41,1,219
3988,68,Reporting,2025-06-04,32,0,219
3989,31,UserManagement,2025-03-09,39,0,61
3990,54,Alerts,2025-03-25,7,3,279
3991,63,UserManagement,2025-03-06,31,0,230
3992,8,UserManagement,2025-02-20,28,3,180
3993,19,Reporting,2025-03-13,25,4,255
3994,92,UserManagement,2025-04-15,21,2,88
3995,36,Dashboard,2025-03-16,8,5,158
3996,12,UserManagement,2025-06-30,9,0,13
3997,6,UserManagement,2025-03-18,12,0,168
3998,30,Reporting,2025-07-18,8,3,136
3999,67,Analytics,2025-02-26,24,2,167
4000,53,Dashboard,2025-04-02,49,5,261
4001,90,Reporting,2025-02-13,4,5,141
4002,48,Analytics,2025-03-19,3,0,71
4003,59,Dashboard,2025-03-20,5,4,93
4004,96,Alerts,2025-04-10,18,4,172
4005,11,Dashboard,2025-05-11,7,2,125
4006,75,Alerts,2025-05-24,36,4,47
4007,13,Dashboard,2025-06-12,35,5,109
4008,65,Analytics,2025-03-06,18,2,256
4009,18,Alerts,2025-05-17,9,5,171
4010,82,UserManagement,2025-05-30,7,2,217
4011,51,Dashboard,2025-05-08,48,1,59
4012,10,Alerts,2025-05-30,44,5,16
4013,76,Reporting,2025-04-30,28,1,36
4014,73,Dashboard,2025-06-02,14,4,264
4015,8,Dashboard,2025-04-06,3,4,260
4016,56,Analytics,2025-05-12,43,3,263
4017,85,Analytics,2025-07-02,37,3,110
4018,17,Analytics,2025-02-04,4,4,96
4019,31,Alerts,2025-05-31,1,4,47
4020,38,UserManagement,2025-04-09,8,4,264
4021,34,Dashboard,2025-04-18,22,1,189
4022,41,Alerts,2025-04-30,40,3,41
4023,51,Dashboard,2025-07-11,47,2,125
4024,90,UserManagement,2025-05-02,18,1,224
4025,95,Analytics,2025-03-10,19,4,54
4026,42,Alerts,2025-03-24,28,2,101
4027,41,UserManagement,2025-07-12,16,2,33
4028,58,Reporting,2025-04-30,15,3,85
4029,35,Reporting,2025-02-14,15,0,180
4030,30,Dashboard,2025-03-30,40,3,46
4031,10,Alerts,2025-02-27,39,5,111
4032,26,Alerts,2025-06-03,37,0,274
4033,18,Dashboard,2025-04-08,49,4,257
4034,100,Dashboard,2025-04-15,18,5,109
4035,99,UserManagement,2025-06-03,36,4,117
4036,75,UserManagement,2025-03-08,23,1,245
4037,14,Analytics,2025-06-29,16,3,30
4038,20,Dashboard,2025-03-16,10,1,107
4039,14,Analytics,2025-05-30,2,2,162
4040,22,Alerts,2025-04-18,36,4,104
4041,58,Reporting,2025-02-09,38,0,160
4042,60,Reporting,2025-03-04,21,1,168
4043,41,Analytics,2025-02-11,49,5,150
4044,53,Dashboard,2025-06-26,15,0,239
4045,16,Dashboard,2025-02-26,11,0,156
4046,69,Reporting,2025-05-26,25,2,291
4047,46,Reporting,2025-05-19,14,2,10
4048,99,Analytics,2025-05-05,35,0,148
4049,27,Analytics,2025-05-12,40,1,262
4050,58,Alerts,2025-07-01,2,2,230
4051,40,Reporting,2025-07-11,11,4,23
4052,60,Dashboard,2025-04-18,6,5,237
4053,34,Alerts,2025-04-15,37,4,283
4054,16,Analytics,2025-03-24,48,3,222
4055,12,Analytics,2025-06-24,40,1,75
4056,21,Alerts,2025-03-06,18,5,125
4057,88,UserManagement,2025-03-27,32,1,171
4058,39,Reporting,2025-02-20,8,0,43
4059,91,Alerts,2025-06-11,7,3,12
4060,90,Dashboard,2025-06-15,16,2,250
4061,78,Alerts,2025-04-06,27,1,221
4062,6,UserManagement,2025-07-28,15,5,174
4063,28,Reporting,2025-06-19,16,2,49
4064,42,Analytics,2025-07-01,30,3,46
4065,19,Analytics,2025-04-15,40,2,251
4066,12,Analytics,2025-05-25,11,4,27
4067,92,Analytics,2025-03-12,12,1,295
4068,32,Alerts,2025-04-02,15,2,192
4069,46,UserManagement,2025-07-06,18,1,55
4070,51,UserManagement,2025-06-29,7,3,257
4071,66,Analytics,2025-07-23,1,4,132
4072,7,Dashboard,2025-04-12,16,0,95
4073,87,Analytics,2025-07-25,43,3,285
4074,39,Alerts,2025-02-05,20,2,187
4075,34,UserManagement,2025-06-19,28,4,50
4076,23,Reporting,2025-07-13,38,3,147
4077,4,Analytics,2025-06-28,39,0,190
4078,52,Analytics,2025-03-22,25,5,206
4079,58,Dashboard,2025-03-18,29,3,108
4080,72,Dashboard,2025-04-23,14,3,140
4081,96,UserManagement,2025-04-14,15,1,28
4082,71,Alerts,2025-05-02,7,4,47
4083,32,Analytics,2025-06-29,6,4,295
4084,13,Reporting,2025-04-20,27,1,191
4085,60,Reporting,2025-02-03,46,5,270
4086,14,Analytics,2025-03-11,29,2,10
4087,18,UserManagement,2025-05-31,29,2,186
4088,16,UserManagement,2025-05-17,10,4,187
4089,2,Dashboard,2025-07-01,48,4,288
4090,8,Alerts,2025-05-06,25,1,50
4091,100,Analytics,2025-05-06,40,4,58
4092,29,Analytics,2025-03-02,49,2,174
4093,17,Dashboard,2025-02-26,25,1,241
4094,26,Analytics,2025-02-24,2,2,143
4095,52,Alerts,2025-07-04,35,1,148
4096,48,Reporting,2025-07-20,49,3,210
4097,88,Reporting,2025-07-13,18,5,197
4098,81,Alerts,2025-05-02,14,2,137
4099,83,Reporting,2025-04-08,44,3,69
4100,11,UserManagement,2025-04-18,32,1,213
4101,75,Analytics,2025-02-20,28,4,34
4102,76,Alerts,2025-04-07,34,0,261
4103,34,UserManagement,2025-04-11,22,2,252
4104,10,Dashboard,2025-05-18,21,2,11
4105,3,UserManagement,2025-03-31,2,0,35
4106,9,Dashboard,2025-02-02,32,3,155
4107,26,Dashboard,2025-06-27,33,3,15
4108,83,UserManagement,2025-06-15,40,2,135
4109,57,Dashboard,2025-03-03,25,5,16
4110,17,UserManagement,2025-03-23,29,0,169
4111,12,Analytics,2025-07-10,39,3,173
4112,43,Analytics,2025-06-23,14,2,169
4113,16,Dashboard,2025-07-30,24,3,70
4114,6,Analytics,2025-03-02,10,4,286
4115,60,UserManagement,2025-03-02,46,2,151
4116,7,Alerts,2025-04-28,5,2,19
4117,22,Alerts,2025-02-09,39,0,137
4118,74,Alerts,2025-02-15,45,2,289
4119,56,UserManagement,2025-04-06,44,3,86
4120,93,Dashboard,2025-04-25,25,1,101
4121,51,UserManagement,2025-05-10,11,1,51
4122,64,Dashboard,2025-04-10,26,4,286
4123,4,Dashboard,2025-06-16,14,1,22
4124,49,Analytics,2025-03-23,14,5,117
4125,88,Reporting,2025-03-03,21,0,205
4126,55,Reporting,2025-05-21,23,4,211
4127,23,Analytics,2025-07-07,26,0,92
4128,46,Dashboard,2025-06-02,18,4,30
4129,28,Dashboard,2025-05-16,16,2,132
4130,24,Analytics,2025-03-27,46,2,273
4131,36,Alerts,2025-05-05,19,0,200
4132,36,Alerts,2025-07-19,15,0,288
4133,58,UserManagement,2025-03-09,25,3,293
4134,20,Analytics,2025-03-21,39,5,214
4135,5,Analytics,2025-03-19,31,5,152
4136,79,UserManagement,2025-03-05,2,2,20
4137,80,Alerts,2025-03-23,44,5,237
4138,79,Alerts,2025-04-13,37,0,283
4139,32,Reporting,2025-05-19,16,5,286
4140,83,Reporting,2025-05-10,42,4,16
4141,38,Reporting,2025-04-24,45,0,87
4142,64,Dashboard,2025-05-11,5,1,210
4143,53,UserManagement,2025-06-16,29,0,174
4144,71,Alerts,2025-06-25,46,0,90
4145,62,Dashboard,2025-07-21,2,0,183
4146,8,Analytics,2025-06-08,25,3,56
4147,12,UserManagement,2025-04-12,37,4,205
4148,36,Dashboard,2025-03-21,23,3,154
4149,50,Dashboard,2025-05-21,24,0,233
4150,18,Analytics,2025-03-06,25,4,115
4151,54,Dashboard,2025-02-24,2,5,114
4152,26,Dashboard,2025-05-12,32,0,131
4153,83,Reporting,2025-07-06,28,1,185
4154,68,Analytics,2025-05-04,47,2,223
4155,32,Analytics,2025-05-20,29,2,77
4156,81,Analytics,2025-06-19,28,5,112
4157,70,UserManagement,2025-07-01,6,3,38
4158,3,Analytics,2025-05-19,28,5,107
4159,49,Alerts,2025-05-22,17,3,249
4160,92,UserManagement,2025-03-29,23,0,163
4161,46,UserManagement,2025-04-10,15,5,144
4162,62,Alerts,2025-06-04,18,5,20
4163,70,Analytics,2025-06-18,24,1,267
4164,63,Alerts,2025-05-19,17,1,269
4165,45,Dashboard,2025-05-26,31,5,37
4166,73,Reporting,2025-02-26,11,0,231
4167,65,Reporting,2025-07-04,11,3,259
4168,42,Dashboard,2025-06-02,15,5,31
4169,50,Reporting,2025-02-11,38,4,268
4170,35,Dashboard,2025-05-21,42,2,295
4171,24,Dashboard,2025-06-25,34,1,257
4172,4,Reporting,2025-07-07,39,2,31
4173,41,Dashboard,2025-06-09,34,2,96
4174,77,Reporting,2025-03-12,13,5,31
4175,29,Analytics,2025-03-23,3,0,70
4176,4,Reporting,2025-06-18,25,5,57
4177,100,Reporting,2025-07-24,24,1,286
4178,36,Analytics,2025-02-28,4,0,154
4179,8,UserManagement,2025-07-21,49,0,123
4180,61,Reporting,2025-03-15,15,5,50
4181,68,Dashboard,2025-03-16,6,1,57
4182,46,Alerts,2025-06-12,46,1,112
4183,99,Analytics,2025-07-30,11,3,84
4184,75,Reporting,2025-03-28,6,2,209
4185,30,Analytics,2025-07-25,40,4,203
4186,21,Analytics,2025-04-28,45,2,61
4187,13,Dashboard,2025-06-09,36,0,59
4188,32,Dashboard,2025-05-20,4,0,181
4189,85,Reporting,2025-03-07,17,1,285
4190,31,Reporting,2025-04-13,6,3,151
4191,35,Analytics,2025-04-09,34,5,293
4192,69,Analytics,2025-03-20,17,0,183
4193,95,Analytics,2025-06-29,29,0,297
4194,8,Dashboard,2025-04-06,10,2,34
4195,98,Analytics,2025-05-17,19,0,185
4196,29,UserManagement,2025-07-03,10,2,93
4197,74,Reporting,2025-07-01,28,1,214
4198,50,Reporting,2025-04-09,18,5,133
4199,46,Alerts,2025-04-12,12,1,105
4200,23,UserManagement,2025-03-27,15,2,71
4201,23,Analytics,2025-05-25,27,5,67
4202,31,Dashboard,2025-07-09,20,5,216
4203,76,Alerts,2025-06-26,11,5,26
4204,41,Dashboard,2025-05-21,34,4,161
4205,95,Dashboard,2025-02-10,5,2,242
4206,90,Analytics,2025-07-02,15,3,91
4207,46,Analytics,2025-05-02,6,5,85
4208,76,Analytics,2025-07-11,40,4,19
4209,4,UserManagement,2025-06-05,4,2,170
4210,91,UserManagement,2025-07-12,37,0,125
4211,90,UserManagement,2025-05-09,42,3,250
4212,46,Alerts,2025-06-21,48,2,13
4213,73,Dashboard,2025-03-24,12,0,253
4214,73,Analytics,2025-05-07,19,3,254
4215,19,Analytics,2025-05-22,36,0,149
4216,73,Analytics,2025-04-06,31,3,196
4217,25,UserManagement,2025-02-20,28,5,152
4218,64,UserManagement,2025-03-22,11,1,161
4219,70,UserManagement,2025-02-09,16,1,255
4220,40,Analytics,2025-07-13,2,3,39
4221,23,Reporting,2025-02-05,13,4,282
4222,63,Dashboard,2025-05-12,39,4,80
4223,5,UserManagement,2025-07-22,46,0,110
4224,12,Dashboard,2025-04-12,5,2,50
4225,8,Analytics,2025-07-06,5,5,237
4226,30,UserManagement,2025-03-20,50,5,42
4227,78,Alerts,2025-05-11,7,4,158
4228,29,UserManagement,2025-06-13,18,5,209
4229,3,Dashboard,2025-03-11,12,2,47
4230,68,Alerts,2025-02-12,35,5,183
4231,62,Analytics,2025-02-21,8,0,134
4232,1,Analytics,2025-07-22,50,1,149
4233,43,Dashboard,2025-02-19,30,5,225
4234,79,Analytics,2025-02-21,36,0,258
4235,26,UserManagement,2025-07-29,49,0,208
4236,17,Alerts,2025-05-30,24,0,218
4237,44,Analytics,2025-06-26,47,3,77
4238,92,Analytics,2025-03-03,12,2,218
4239,23,Dashboard,2025-04-26,10,5,102
4240,42,Reporting,2025-06-05,35,4,137
4241,8,Alerts,2025-02-09,12,1,177
4242,3,Reporting,2025-06-11,16,2,202
4243,19,Analytics,2025-05-25,1,5,11
4244,76,Alerts,2025-04-02,21,0,196
4245,91,Analytics,2025-06-23,11,1,128
4246,19,Reporting,2025-03-29,50,5,16
4247,100,UserManagement,2025-06-14,18,4,80
4248,15,Reporting,2025-03-26,33,0,206
4249,68,UserManagement,2025-05-20,2,0,47
4250,47,Alerts,2025-06-28,33,2,283
4251,10,UserManagement,2025-06-11,33,2,164
4252,48,Analytics,2025-02-19,4,1,18
4253,91,Reporting,2025-07-09,26,0,76
4254,85,Alerts,2025-03-21,9,1,201
4255,51,Analytics,2025-06-07,11,3,258
4256,76,Analytics,2025-07-31,4,0,294
4257,13,Alerts,2025-04-11,31,4,239
4258,44,Analytics,2025-07-14,10,4,13
4259,39,Reporting,2025-03-28,9,5,120
4260,42,UserManagement,2025-03-11,16,2,208
4261,18,Reporting,2025-02-25,39,0,274
4262,21,Alerts,2025-06-08,24,0,215
4263,94,Dashboard,2025-06-16,37,4,34
4264,56,Analytics,2025-07-22,18,2,179
4265,82,Reporting,2025-04-15,30,5,36
4266,63,Reporting,2025-02-05,16,4,211
4267,84,Reporting,2025-05-25,30,0,131
4268,41,Reporting,2025-02-24,12,1,31
4269,23,UserManagement,2025-04-25,46,5,212
4270,91,Analytics,2025-02-20,8,2,212
4271,72,Dashboard,2025-03-04,46,4,132
4272,89,Analytics,2025-06-01,16,4,232
4273,79,Analytics,2025-02-18,11,1,14
4274,46,Alerts,2025-05-03,41,4,199
4275,29,Reporting,2025-03-30,39,2,32
4276,86,Reporting,2025-03-18,49,2,76
4277,76,UserManagement,2025-02-13,3,1,281
4278,23,Dashboard,2025-06-15,5,2,54
4279,49,Dashboard,2025-05-16,25,5,229
4280,40,Alerts,2025-06-02,9,4,146
4281,94,Alerts,2025-05-18,1,2,14
4282,89,Alerts,2025-02-10,19,1,289
4283,38,Reporting,2025-03-29,30,0,71
4284,17,Reporting,2025-03-28,34,2,15
4285,23,UserManagement,2025-02-20,32,3,120
4286,94,Dashboard,2025-04-22,44,0,32
4287,1,Dashboard,2025-02-28,49,0,70
4288,90,Alerts,2025-05-01,26,0,94
4289,74,Analytics,2025-03-14,36,3,40
4290,51,Dashboard,2025-03-30,35,3,131
4291,99,UserManagement,2025-05-17,47,4,24
4292,73,Reporting,2025-07-07,26,4,83
4293,5,Dashboard,2025-06-05,34,0,196
4294,24,UserManagement,2025-07-03,30,5,79
4295,78,Reporting,2025-05-19,42,0,21
4296,41,Analytics,2025-04-15,34,3,144
4297,79,Alerts,2025-04-08,23,4,183
4298,29,Alerts,2025-05-09,39,3,90
4299,82,Alerts,2025-05-29,37,4,112
4300,73,Dashboard,2025-02-12,46,0,245
4301,14,UserManagement,2025-04-14,48,0,199
4302,64,Alerts,2025-07-02,26,4,249
4303,19,Reporting,2025-06-16,49,3,197
4304,43,UserManagement,2025-04-04,17,5,128
4305,96,UserManagement,2025-05-11,34,3,67
4306,10,Dashboard,2025-02-12,27,3,105
4307,31,Dashboard,2025-07-02,11,2,210
4308,45,Analytics,2025-05-04,33,0,31
4309,41,Analytics,2025-02-03,32,5,35
4310,22,Dashboard,2025-04-21,9,1,283
4311,82,Dashboard,2025-06-29,3,3,230
4312,12,UserManagement,2025-03-30,14,4,32
4313,91,UserManagement,2025-03-28,5,2,78
4314,86,Dashboard,2025-02-28,39,5,247
4315,82,UserManagement,2025-04-17,24,5,188
4316,94,Dashboard,2025-02-06,20,1,262
4317,43,UserManagement,2025-06-01,8,5,161
4318,58,Dashboard,2025-07-24,39,1,174
4319,2,Reporting,2025-05-18,27,5,141
4320,34,Dashboard,2025-05-24,25,1,149
4321,27,Reporting,2025-03-24,25,4,80
4322,32,Alerts,2025-06-06,20,2,32
4323,89,Reporting,2025-04-18,24,2,173
4324,9,Alerts,2025-07-16,2,4,156
4325,45,Analytics,2025-03-10,21,5,295
4326,33,UserManagement,2025-05-10,32,2,154
4327,14,Analytics,2025-05-26,13,1,156
4328,93,Dashboard,2025-02-09,49,0,178
4329,1,Reporting,2025-05-11,2,0,125
4330,7,Alerts,2025-04-17,14,3,273
4331,50,Alerts,2025-04-22,28,3,56
4332,57,Reporting,2025-04-09,50,3,73
4333,94,Dashboard,2025-04-14,41,3,295
4334,54,Reporting,2025-04-20,49,1,18
4335,22,Analytics,2025-05-26,10,2,297
4336,53,Analytics,2025-07-18,29,2,71
4337,64,Dashboard,2025-05-24,38,0,290
4338,49,Reporting,2025-03-29,49,1,209
4339,45,Analytics,2025-06-05,48,1,188
4340,70,Alerts,2025-05-06,9,5,189
4341,49,Alerts,2025-02-19,42,2,281
4342,13,UserManagement,2025-07-20,20,0,118
4343,62,Reporting,2025-05-14,26,0,155
4344,74,Dashboard,2025-04-08,16,3,154
4345,84,Alerts,2025-04-18,10,1,179
4346,98,Alerts,2025-06-05,2,3,213
4347,88,Analytics,2025-03-07,15,2,217
4348,29,Alerts,2025-06-19,29,2,90
4349,21,Reporting,2025-03-16,17,1,95
4350,58,Reporting,2025-06-09,32,3,199
4351,10,UserManagement,2025-02-21,26,1,86
4352,5,Analytics,2025-07-03,30,2,73
4353,38,Reporting,2025-02-24,46,0,262
4354,3,Reporting,2025-02-25,30,3,263
4355,41,Analytics,2025-05-08,24,4,36
4356,34,Analytics,2025-06-28,14,2,171
4357,14,Analytics,2025-02-27,30,1,218
4358,10,Analytics,2025-03-15,9,4,204
4359,44,UserManagement,2025-07-26,27,0,16
4360,22,Alerts,2025-07-26,4,5,130
4361,49,Dashboard,2025-04-25,16,1,219
4362,21,Analytics,2025-07-08,10,5,62
4363,94,Reporting,2025-05-07,41,4,225
4364,10,Dashboard,2025-05-02,7,5,81
